,Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
1237,38.0,No,Travel_Rarely,Research & Development,10.0,Medical,2,Female,1,3,Research Director,3.0,13206.0,3,No,12,3,18
1238,52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,2.0,4941.0,2,No,15,3,8
1239,20.0,No,Travel_Rarely,Sales,9.0,Life Sciences,4,Male,3,1,Sales Representative,1.0,2728.0,1,No,11,3,2
1240,26.0,Yes,Travel_Rarely,Research & Development,24.0,Technical Degree,3,Male,1,1,Laboratory Technician,4.0,2340.0,1,Yes,18,3,1
1241,44.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,2,Male,3,1,Research Scientist,1.0,2559.0,1,Yes,13,3,8
1242,50.0,No,Non-Travel,,,Life Sciences,4,Female,3,2,Sales Executive,3.0,6347.0,0,No,12,3,18
1243,33.0,Yes,,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
1244,45.0,No,Non-Travel,Sales,9.0,Life Sciences,2,Female,2,2,Sales Executive,3.0,5593.0,1,No,13,3,15
1245,26.0,Yes,Travel_Rarely,Research & Development,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
1246,35.0,Yes,Travel_Rarely,,27.0,Life Sciences,3,Male,3,2,Sales Executive,4.0,5813.0,1,Yes,18,3,10
1247,24.0,No,Non-Travel,Sales,13.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2033.0,1,No,13,3,1
1248,32.0,No,Travel_Frequently,Sales,9.0,Medical,4,Male,1,2,Sales Executive,4.0,4668.0,0,No,17,3,8
1249,33.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Female,3,2,Sales Executive,1.0,8224.0,0,Yes,17,3,5
1250,24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
1251,28.0,Yes,Travel_Rarely,,12.0,Life Sciences,3,Female,3,1,Laboratory Technician,,,1,Yes,11,3,1
1252,44.0,No,Travel_Rarely,Human Resources,1.0,Life Sciences,1,Female,2,2,Human Resources,3.0,5985.0,4,No,11,3,2
1253,29.0,No,Travel_Rarely,Research & Development,21.0,Life Sciences,2,Female,4,3,Manufacturing Director,1.0,9980.0,1,No,11,3,10
1254,,Yes,,Research & Development,15.0,Other,1,Male,3,2,Laboratory Technician,3.0,4834.0,7,No,14,3,1
1255,28.0,Yes,Travel_Rarely,Research & Development,2.0,Medical,1,Male,1,1,Research Scientist,4.0,3464.0,5,Yes,13,3,3
1256,41.0,No,Travel_Rarely,Sales,3.0,Life Sciences,3,Male,2,2,Sales Executive,2.0,8938.0,2,No,11,3,5
1257,31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
1258,31.0,No,Travel_Frequently,Sales,20.0,Life Sciences,3,Male,4,1,Sales Representative,4.0,2791.0,0,No,12,3,2
1259,33.0,No,Non-Travel,Sales,22.0,Marketing,3,Male,3,2,Sales Executive,2.0,6146.0,0,No,13,3,7
1260,28.0,No,Travel_Rarely,Sales,26.0,Life Sciences,3,Male,2,2,Sales Executive,1.0,4724.0,1,No,11,3,5
1261,28.0,Yes,Travel_Rarely,,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
1262,46.0,No,Travel_Rarely,Research & Development,13.0,Life Sciences,3,Male,3,2,Healthcare Representative,2.0,5562.0,6,No,14,3,10
1263,37.0,No,Travel_Frequently,Sales,1.0,Medical,3,Male,1,2,Sales Executive,4.0,,1,No,14,3,6
1264,29.0,Yes,Travel_Rarely,,1.0,Technical Degree,3,Male,3,1,Research Scientist,3.0,2058.0,0,No,14,3,6
1265,31.0,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
1266,24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
1267,29.0,No,Travel_Rarely,Sales,10.0,Marketing,4,Male,3,1,Sales Representative,2.0,2297.0,1,No,14,3,2
1268,28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
1269,40.0,Yes,Travel_Rarely,Research & Development,9.0,Life Sciences,4,Male,3,1,Laboratory Technician,1.0,2018.0,3,No,14,3,5
1270,43.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,3,Female,3,1,Laboratory Technician,4.0,2455.0,0,No,19,3,8
1271,30.0,Yes,Travel_Frequently,Research & Development,5.0,Medical,2,Female,3,1,Laboratory Technician,2.0,2422.0,0,No,17,3,3
1272,31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
1273,30.0,No,Travel_Rarely,Research & Development,16.0,Life Sciences,2,Male,3,1,Research Scientist,4.0,2862.0,1,No,12,3,10
1274,31.0,Yes,Travel_Frequently,Sales,,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
1275,26.0,Yes,Travel_Rarely,Research & Development,24.0,Technical Degree,3,Male,1,1,Laboratory Technician,4.0,2340.0,1,Yes,18,3,1
1276,34.0,No,Travel_Rarely,,1.0,Life Sciences,4,Female,2,1,Laboratory Technician,2.0,3294.0,5,No,17,3,5
1277,36.0,No,,Sales,3.0,Medical,1,Male,2,3,Sales Executive,4.0,9699.0,4,No,11,3,13
1278,37.0,No,Travel_Rarely,Sales,3.0,Life Sciences,3,Male,3,3,Sales Executive,4.0,7428.0,2,No,12,3,5
1279,30.0,No,Travel_Rarely,,7.0,Life Sciences,3,Male,3,2,Laboratory Technician,3.0,3491.0,1,No,13,3,10
1280,37.0,No,Travel_Rarely,Sales,16.0,Marketing,4,Male,2,2,Sales Executive,3.0,6334.0,4,No,19,3,1
1281,25.0,Yes,Travel_Rarely,Research & Development,4.0,Technical Degree,4,Male,3,1,Laboratory Technician,4.0,3691.0,1,Yes,15,3,7
1282,31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
1283,28.0,Yes,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
1284,25.0,No,Travel_Rarely,Sales,28.0,Life Sciences,1,Male,2,2,Sales Executive,3.0,8639.0,2,No,18,3,2
1285,,Yes,Travel_Frequently,Sales,26.0,Marketing,1,Male,3,2,Sales Executive,4.0,5617.0,1,Yes,11,3,10
1286,32.0,Yes,Travel_Rarely,,4.0,Medical,4,Male,1,3,Sales Executive,4.0,10400.0,1,No,11,3,14
1287,24.0,Yes,Travel_Rarely,Human Resources,22.0,Human Resources,4,Male,1,1,Human Resources,3.0,1555.0,1,No,11,3,1
1288,,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
1289,,No,Travel_Frequently,Research & Development,2.0,Medical,1,Male,2,1,Research Scientist,4.0,4930.0,0,Yes,14,3,5
1290,47.0,Yes,Travel_Frequently,Sales,27.0,Life Sciences,2,Female,4,2,Sales Executive,3.0,6397.0,4,Yes,12,3,5
1291,44.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,1,Research Scientist,3.0,2936.0,1,Yes,11,3,6
1292,20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
1293,29.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,3,Male,3,2,Healthcare Representative,4.0,6623.0,1,Yes,11,3,6
1294,20.0,Yes,Travel_Rarely,,4.0,Technical Degree,1,Male,3,1,Laboratory Technician,1.0,2973.0,1,No,19,3,1
1295,25.0,No,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,3,1,Laboratory Technician,4.0,3229.0,4,No,11,3,3
1296,27.0,No,Travel_Rarely,Research & Development,7.0,Medical,4,Female,2,2,Healthcare Representative,1.0,6811.0,8,No,19,3,7
1297,28.0,Yes,Travel_Rarely,Research & Development,5.0,Technical Degree,3,Male,3,1,Laboratory Technician,3.0,3441.0,1,Yes,13,3,2
1298,28.0,No,Travel_Rarely,Sales,9.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,5253.0,1,No,16,3,7
1299,23.0,No,Travel_Rarely,Research & Development,10.0,Technical Degree,4,Male,4,1,Research Scientist,3.0,2073.0,2,No,16,3,2
1300,28.0,Yes,Travel_Rarely,Research & Development,24.0,Medical,3,Male,3,1,Laboratory Technician,2.0,2408.0,1,Yes,17,3,1
1301,27.0,No,Travel_Rarely,Research & Development,,Medical,2,Female,4,1,Research Scientist,3.0,3517.0,7,No,17,3,3
1302,24.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Male,2,2,Healthcare Representative,3.0,4617.0,1,No,12,3,4
1303,27.0,No,Non-Travel,Research & Development,8.0,Life Sciences,1,Male,1,1,Laboratory Technician,3.0,4621.0,1,No,19,3,3
1304,45.0,No,Travel_Rarely,Research & Development,,Technical Degree,2,Male,3,3,Manufacturing Director,4.0,9380.0,4,Yes,18,3,3
1305,28.0,No,Travel_Frequently,Research & Development,,Medical,4,Male,3,1,Laboratory Technician,3.0,2154.0,0,Yes,11,3,4
1306,35.0,No,,Research & Development,1.0,Medical,4,Male,2,1,Laboratory Technician,3.0,2258.0,6,No,12,3,8
1307,40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
1308,31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
1309,33.0,Yes,Travel_Rarely,Sales,5.0,Marketing,4,Female,3,1,Sales Representative,3.0,2851.0,1,Yes,13,3,1
1310,32.0,No,Travel_Rarely,Sales,13.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,4403.0,2,No,11,3,5
1311,54.0,No,Travel_Rarely,,7.0,Medical,4,Female,3,2,Research Scientist,4.0,6854.0,4,No,15,3,7
1312,28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
1313,21.0,Yes,Travel_Rarely,Research & Development,18.0,Other,4,Female,3,1,Research Scientist,4.0,2693.0,1,No,19,3,1
1314,33.0,Yes,Travel_Rarely,Research & Development,,Medical,3,Male,3,1,Laboratory Technician,4.0,2436.0,5,Yes,13,3,5
1315,36.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,2.0,2013.0,2,No,11,3,4
1316,29.0,Yes,Travel_Rarely,Sales,9.0,Marketing,2,Female,1,1,Sales Representative,2.0,2760.0,1,No,13,3,2
1317,20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
1318,,Yes,Travel_Rarely,,14.0,Medical,3,Male,3,1,Laboratory Technician,4.0,2436.0,5,Yes,13,3,5
1319,41.0,No,Travel_Rarely,Sales,6.0,Life Sciences,4,Female,3,3,Manager,4.0,13591.0,3,Yes,18,3,1
1320,33.0,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Female,3,2,Sales Executive,1.0,5324.0,5,No,15,3,3
1321,31.0,No,Travel_Rarely,Research & Development,1.0,Medical,3,Male,3,1,Research Scientist,2.0,2501.0,1,No,17,3,1
1322,25.0,Yes,Travel_Frequently,Sales,24.0,Life Sciences,3,Male,1,1,Sales Representative,4.0,1118.0,1,Yes,14,3,1
1323,35.0,No,Travel_Rarely,Human Resources,26.0,Life Sciences,3,Female,3,3,Human Resources,4.0,8837.0,1,Yes,16,3,9
1324,48.0,No,Travel_Rarely,Sales,2.0,Marketing,2,Male,4,2,Sales Executive,2.0,8120.0,3,No,12,3,2
1325,30.0,Yes,Travel_Rarely,,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
1326,28.0,No,Travel_Rarely,Research & Development,,Other,3,Female,3,2,Research Scientist,3.0,3660.0,3,No,13,3,8
1327,,No,Travel_Rarely,Research & Development,1.0,Medical,4,Male,2,1,Laboratory Technician,1.0,2450.0,1,No,19,3,3
1328,23.0,Yes,Travel_Frequently,Sales,9.0,Marketing,4,Male,3,1,Sales Representative,1.0,1790.0,1,No,19,3,1
1329,,No,Travel_Rarely,,17.0,Medical,4,Male,1,1,Laboratory Technician,3.0,2305.0,1,No,15,3,3
1330,29.0,Yes,Travel_Rarely,Sales,9.0,Marketing,2,Female,1,1,Sales Representative,2.0,2760.0,1,No,13,3,2
1331,19.0,Yes,,Sales,22.0,Marketing,4,Male,3,1,Sales Representative,3.0,1675.0,1,Yes,19,3,0
1332,29.0,No,Non-Travel,Sales,2.0,Life Sciences,4,Male,3,2,Sales Executive,3.0,4649.0,1,No,14,3,4
1333,50.0,Yes,Travel_Rarely,Sales,28.0,Marketing,4,Male,2,3,Sales Executive,1.0,10854.0,4,Yes,13,3,3
1334,45.0,No,Travel_Rarely,,1.0,Technical Degree,1,Male,3,3,Healthcare Representative,2.0,7441.0,1,No,12,3,10
1335,58.0,Yes,Travel_Rarely,Research & Development,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
1336,32.0,Yes,Travel_Frequently,Research & Development,5.0,Life Sciences,1,Female,4,1,Research Scientist,3.0,2432.0,3,Yes,14,3,4
1337,36.0,Yes,Travel_Rarely,,3.0,Life Sciences,3,Male,2,3,Sales Executive,4.0,10325.0,1,Yes,11,3,16
1338,20.0,Yes,Travel_Rarely,Sales,,Medical,3,Female,2,1,Sales Representative,3.0,2044.0,1,No,13,3,2
1339,46.0,Yes,Travel_Rarely,Sales,9.0,Medical,3,Male,2,3,Sales Executive,4.0,9619.0,1,No,16,3,9
1340,32.0,No,Non-Travel,Research & Development,1.0,Life Sciences,4,Male,3,1,Laboratory Technician,4.0,2314.0,0,No,12,3,3
1341,34.0,No,Travel_Rarely,Research & Development,27.0,Medical,4,Female,3,1,Research Scientist,2.0,2311.0,2,No,15,3,3
1342,34.0,No,Travel_Rarely,Sales,2.0,Marketing,3,Female,3,2,Sales Executive,1.0,4538.0,0,Yes,12,3,3
1343,,No,Travel_Rarely,Sales,6.0,Marketing,4,Male,3,3,Sales Executive,3.0,9241.0,1,No,12,3,10
1344,31.0,Yes,Travel_Frequently,Sales,2.0,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
1345,35.0,No,Travel_Rarely,Research & Development,22.0,Life Sciences,4,Male,1,1,Laboratory Technician,3.0,4230.0,0,No,15,3,5
1346,,No,Travel_Rarely,Human Resources,19.0,Medical,3,Male,3,3,Human Resources,2.0,,2,No,15,3,9
1347,,No,Travel_Rarely,Research & Development,6.0,Other,4,Female,2,1,Laboratory Technician,3.0,3702.0,1,No,11,3,5
1348,39.0,No,Travel_Frequently,,8.0,Life Sciences,3,Female,3,1,Laboratory Technician,3.0,3755.0,1,No,11,3,8
1349,26.0,Yes,Travel_Rarely,Research & Development,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
1350,42.0,Yes,Travel_Frequently,,19.0,Medical,3,Male,4,1,Research Scientist,3.0,2759.0,6,Yes,12,3,2
1351,19.0,Yes,Travel_Rarely,Sales,,Marketing,4,Male,3,1,Sales Representative,3.0,1675.0,1,Yes,19,3,0
1352,29.0,Yes,Travel_Frequently,Research & Development,14.0,Other,3,Female,3,3,Healthcare Representative,4.0,,0,Yes,12,3,8
1353,24.0,Yes,Travel_Rarely,,1.0,Medical,2,Male,3,1,Research Scientist,4.0,2293.0,2,Yes,16,3,2
1354,26.0,No,,Research & Development,2.0,Medical,1,Male,2,1,Research Scientist,4.0,,0,No,12,3,4
1355,35.0,No,Travel_Rarely,Research & Development,23.0,Medical,2,Male,1,1,Laboratory Technician,3.0,2705.0,0,No,16,3,5
1356,35.0,No,Travel_Rarely,Research & Development,,Medical,4,Female,2,2,Laboratory Technician,4.0,5363.0,0,No,12,3,9
1357,18.0,No,Non-Travel,Research & Development,1.0,Life Sciences,4,Female,3,1,Laboratory Technician,4.0,1611.0,1,No,15,3,0
1358,30.0,No,Travel_Rarely,,,Life Sciences,3,Male,3,2,Sales Executive,1.0,,8,No,19,3,4
1359,40.0,No,Travel_Rarely,Sales,26.0,Marketing,3,Male,3,2,Sales Executive,1.0,8396.0,1,No,14,3,7
1360,58.0,No,Travel_Rarely,Research & Development,5.0,Technical Degree,3,Female,2,3,Healthcare Representative,2.0,,2,Yes,13,3,6
1361,31.0,No,Non-Travel,Sales,20.0,Marketing,4,Female,3,2,Sales Executive,3.0,6932.0,1,No,13,3,9
1362,37.0,No,Travel_Rarely,Research & Development,7.0,Medical,1,Male,3,3,Research Director,3.0,13664.0,4,No,13,3,5
1363,38.0,No,Travel_Rarely,Research & Development,2.0,Medical,4,Male,3,1,Research Scientist,3.0,3057.0,6,Yes,13,3,1
1364,36.0,No,Non-Travel,Sales,8.0,Technical Degree,1,Male,3,2,Sales Executive,4.0,5079.0,4,No,13,3,7
1365,,No,Travel_Rarely,Research & Development,2.0,Other,4,Male,3,1,Laboratory Technician,3.0,3977.0,6,Yes,19,3,2
1366,20.0,Yes,Travel_Frequently,,9.0,Marketing,4,Female,3,1,Sales Representative,4.0,2323.0,1,Yes,14,3,2
1367,39.0,Yes,Travel_Rarely,Research & Development,23.0,Medical,3,Male,3,1,Research Scientist,1.0,,0,No,13,3,5
1368,26.0,Yes,,Sales,4.0,Marketing,4,Male,2,2,Sales Executive,4.0,5828.0,1,Yes,12,3,8
1369,29.0,No,Travel_Rarely,Research & Development,28.0,Medical,4,Female,2,1,Research Scientist,1.0,3785.0,1,No,14,3,5
1370,19.0,Yes,Travel_Rarely,Sales,21.0,Other,4,Male,2,1,Sales Representative,2.0,2121.0,1,Yes,13,3,1
1371,38.0,No,Travel_Rarely,,,Life Sciences,1,Male,2,1,Sales Representative,1.0,2858.0,4,No,14,3,1
1372,46.0,No,Travel_Rarely,Human Resources,1.0,Life Sciences,4,Female,3,1,Human Resources,1.0,,6,No,12,3,7
1373,29.0,Yes,Travel_Rarely,Research & Development,25.0,Technical Degree,3,Female,2,1,Research Scientist,2.0,2546.0,5,No,16,3,2
1374,34.0,No,Travel_Rarely,Research & Development,2.0,Medical,4,Male,4,1,Research Scientist,4.0,2932.0,0,Yes,14,3,5
1375,29.0,No,Travel_Rarely,Sales,5.0,Medical,1,Male,2,2,Sales Executive,2.0,4187.0,1,Yes,13,3,10
1376,21.0,Yes,Travel_Rarely,Research & Development,18.0,Other,4,Female,3,1,Research Scientist,4.0,2693.0,1,No,19,3,1
1377,24.0,No,Travel_Rarely,Sales,4.0,Medical,4,Female,3,2,Sales Executive,3.0,4162.0,1,Yes,12,3,5
1378,32.0,No,Travel_Rarely,Sales,8.0,Medical,3,Male,4,2,Sales Executive,4.0,6209.0,1,No,15,3,10
1379,37.0,No,Non-Travel,Sales,19.0,Medical,1,Male,3,3,Sales Executive,2.0,,1,Yes,13,3,10
1380,36.0,Yes,Travel_Rarely,Research & Development,15.0,Other,1,Male,3,2,Laboratory Technician,3.0,4834.0,7,No,14,3,1
1381,30.0,No,Travel_Rarely,,,Life Sciences,3,Male,4,2,Healthcare Representative,3.0,5294.0,3,No,16,3,7
1382,33.0,No,Non-Travel,Sales,,Marketing,4,Female,3,2,Sales Executive,2.0,5147.0,8,No,15,3,11
1383,20.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,1,Research Scientist,3.0,1009.0,1,Yes,11,3,1
1384,36.0,No,Travel_Frequently,Sales,11.0,Technical Degree,2,Female,3,3,Sales Executive,4.0,,0,No,14,3,9
1385,35.0,No,,,3.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,1281.0,1,No,18,3,1
1386,59.0,No,Travel_Rarely,Sales,,Technical Degree,2,Male,3,3,Manager,4.0,11904.0,3,Yes,14,3,6
1387,31.0,No,Travel_Rarely,Research & Development,,Life Sciences,3,Male,2,1,Research Scientist,2.0,2657.0,0,Yes,16,3,2
1388,26.0,No,Travel_Rarely,Research & Development,1.0,Medical,1,Male,2,1,Laboratory Technician,1.0,3955.0,1,No,16,3,5
1389,41.0,Yes,Travel_Rarely,,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,,4,Yes,13,3,7
1390,34.0,No,Travel_Rarely,Sales,3.0,Medical,4,Female,2,2,Sales Executive,4.0,8103.0,3,Yes,12,3,4
1391,31.0,Yes,Travel_Frequently,Sales,2.0,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
1392,28.0,Yes,Travel_Frequently,Research & Development,1.0,Medical,1,Male,2,1,Laboratory Technician,2.0,,1,No,15,3,1
1393,30.0,No,,Research & Development,20.0,Other,3,Male,3,2,Manufacturing Director,1.0,9957.0,0,No,15,3,6
1394,57.0,No,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,4,3,Healthcare Representative,4.0,9439.0,3,Yes,16,3,5
1395,41.0,No,Travel_Rarely,Research & Development,19.0,Life Sciences,3,Male,3,2,Research Scientist,1.0,3072.0,2,No,16,3,1
1396,34.0,No,Travel_Rarely,Sales,3.0,Other,4,Male,1,2,Sales Executive,1.0,4759.0,3,No,18,3,13
1397,49.0,No,Travel_Rarely,Research & Development,25.0,Life Sciences,3,Female,3,1,Laboratory Technician,1.0,3211.0,1,No,14,3,9
1398,,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,3,Male,3,1,Research Scientist,3.0,2058.0,0,No,14,3,6
1399,38.0,No,Non-Travel,Sales,10.0,Technical Degree,3,Female,3,2,Sales Executive,4.0,5666.0,1,Yes,13,3,5
1400,30.0,No,Travel_Rarely,,9.0,Human Resources,3,Male,3,2,Human Resources,4.0,6347.0,0,Yes,19,3,11
1401,27.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,4,Female,3,1,Laboratory Technician,1.0,2341.0,1,No,13,3,1
1402,52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,,4941.0,2,No,15,3,8
1403,32.0,No,Travel_Rarely,Sales,7.0,Marketing,4,Male,3,2,Sales Executive,4.0,9204.0,4,No,12,3,4
1404,36.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,4,Male,3,3,Healthcare Representative,1.0,8321.0,7,Yes,13,3,12
1405,,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
1406,20.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Female,2,1,Sales Representative,3.0,2044.0,1,No,13,3,2
1407,33.0,No,Travel_Rarely,Sales,2.0,Medical,4,Male,3,2,Sales Executive,4.0,5505.0,1,No,14,3,6
1408,41.0,Yes,Travel_Rarely,Research & Development,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,2778.0,4,Yes,13,3,7
1409,24.0,Yes,Travel_Rarely,Research & Development,17.0,Life Sciences,4,Female,3,1,Laboratory Technician,2.0,2210.0,1,No,13,3,1
1410,29.0,Yes,Travel_Rarely,Sales,1.0,Medical,2,Female,2,1,Sales Representative,3.0,2800.0,6,Yes,19,3,3
1411,29.0,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,2,1,Research Scientist,1.0,2362.0,6,No,13,3,9
1412,35.0,No,Travel_Rarely,Research & Development,16.0,Life Sciences,4,Male,3,3,Healthcare Representative,,7632.0,4,Yes,12,3,8
1413,,Yes,Travel_Rarely,Sales,2.0,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
1414,51.0,No,Travel_Rarely,Research & Development,3.0,Medical,4,Female,3,4,Healthcare Representative,2.0,13734.0,3,No,18,3,7
1415,43.0,No,Travel_Rarely,,8.0,Other,3,Female,3,2,Healthcare Representative,3.0,4522.0,4,Yes,14,3,5
1416,30.0,No,Non-Travel,Sales,25.0,Technical Degree,4,Female,3,2,Sales Executive,3.0,4736.0,7,Yes,12,3,2
1417,23.0,No,Travel_Rarely,Research & Development,20.0,Life Sciences,1,Male,3,2,Laboratory Technician,3.0,2272.0,0,No,14,3,4
1418,,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Female,3,1,Laboratory Technician,1.0,2576.0,3,No,16,3,5
1419,56.0,No,Travel_Frequently,Research & Development,9.0,Medical,1,Female,3,1,Research Scientist,3.0,2942.0,2,No,19,3,5
1420,53.0,No,Travel_Rarely,Research & Development,24.0,Medical,2,Male,4,3,Healthcare Representative,4.0,7005.0,3,No,15,3,4
1421,36.0,No,Travel_Rarely,,6.0,Life Sciences,4,Male,3,1,Laboratory Technician,4.0,3210.0,0,No,11,3,15
1422,32.0,No,Travel_Rarely,Sales,1.0,Marketing,3,Female,3,3,Sales Executive,4.0,10422.0,1,No,19,3,14
1423,29.0,Yes,Travel_Rarely,Research & Development,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
1424,39.0,No,Travel_Rarely,Research & Development,6.0,Medical,4,Male,2,3,Healthcare Representative,1.0,9991.0,4,No,15,3,7
1425,41.0,No,Travel_Rarely,Research & Development,,Medical,2,Male,4,1,Research Scientist,3.0,2127.0,2,Yes,12,3,4
1426,25.0,Yes,Travel_Frequently,Sales,24.0,Life Sciences,3,Male,1,1,Sales Representative,,1118.0,1,Yes,14,3,1
1427,25.0,No,Travel_Rarely,Human Resources,2.0,Human Resources,3,Female,3,1,Human Resources,2.0,2187.0,4,No,14,3,2
1428,31.0,Yes,,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
1429,38.0,No,Non-Travel,Research & Development,,Medical,2,Female,1,2,Research Scientist,4.0,5329.0,7,Yes,12,3,13
1430,42.0,No,Travel_Frequently,Research & Development,28.0,Technical Degree,4,Female,2,2,Healthcare Representative,4.0,4523.0,0,No,11,3,6
1431,,Yes,Travel_Frequently,Sales,5.0,Marketing,2,Male,3,1,Sales Representative,2.0,1878.0,1,Yes,14,3,0
1432,28.0,No,Travel_Rarely,Research & Development,,Technical Degree,4,Male,3,1,Research Scientist,1.0,2080.0,2,No,11,3,3
1433,30.0,Yes,Travel_Rarely,,3.0,Technical Degree,4,Female,3,1,Research Scientist,1.0,2657.0,5,Yes,11,3,5
1434,26.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,3,Female,3,1,Laboratory Technician,4.0,2659.0,1,Yes,13,3,3
1435,58.0,Yes,Travel_Rarely,Research & Development,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
1436,,Yes,,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,10650.0,2,No,15,3,4
1437,26.0,Yes,Travel_Frequently,,2.0,Life Sciences,1,Male,3,1,Research Scientist,1.0,2042.0,6,Yes,14,3,3
1438,31.0,Yes,Travel_Frequently,Sales,,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
1439,25.0,Yes,Travel_Rarely,Research & Development,3.0,Medical,1,Male,3,1,Laboratory Technician,1.0,4031.0,5,No,13,3,2
